id,title,manifest,keyword
,棕櫚科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16748/manifest.json,本草
,棕櫚科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16760/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08060/manifest.json,本草
,自イ至ホ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01451/manifest.json,本草
,魚譜　二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-00301/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01643/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15122/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08456/manifest.json,本草
,松柏科　柏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14441/manifest.json,本草
,楊柳科　白楊譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15867/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16471/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08522/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09705/manifest.json,本草
,檀香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12686/manifest.json,本草
,山茶科　茶譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02704/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05163/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11488/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04752/manifest.json,本草
,金縷梅科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08849/manifest.json,本草
,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13105/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06023/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08123/manifest.json,本草
,橙橘科　文且譜二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03704/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09198/manifest.json,本草
,橙橘科　橘譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03953/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08033/manifest.json,本草
,薔薇科　薔薇譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07665/manifest.json,本草
,蝉譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01588/manifest.json,本草
,松柏科　杉譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15587/manifest.json,本草
,合歓譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06427/manifest.json,本草
,橙橘科　橘譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03488/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05009/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12031/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09636/manifest.json,本草
,松柏科　榧譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16580/manifest.json,本草
,自イ至ホ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01484/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01706/manifest.json,本草
,自ヨ至ク,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01569/manifest.json,本草
,自ヨ至ク,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01507/manifest.json,本草
,栗科　栗譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14871/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04895/manifest.json,本草
,魚譜　コ至ア,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01123/manifest.json,本草
,山茶科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02485/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08384/manifest.json,本草
,楊柳科　デロ楊譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16020/manifest.json,本草
,檀香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12646/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12804/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11586/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11591/manifest.json,本草
,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09023/manifest.json,本草
,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03616/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09164/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14236/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08190/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10000/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09844/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15736/manifest.json,本草
,狗骨科　秦皮譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11317/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08189/manifest.json,本草
,楊柳科　柳譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15433/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09621/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08421/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12934/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06024/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16198/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16221/manifest.json,本草
,橙橘科　橘譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03491/manifest.json,本草
,寄生科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12521/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04938/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04680/manifest.json,本草
,合歓譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06422/manifest.json,本草
,檉柳科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02365/manifest.json,本草
,棟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04178/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08394/manifest.json,本草
,橙橘科　文且譜二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03709/manifest.json,本草
,柿樹科　柿譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10737/manifest.json,本草
,栗科　栗譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14895/manifest.json,本草
,胡頽子科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12484/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17361/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13646/manifest.json,本草
,山茱萸科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09360/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05568/manifest.json,本草
,衛矛科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04519/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03309/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16226/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06155/manifest.json,本草
,樟科　桂譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11907/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08443/manifest.json,本草
,胡頽子科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12432/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09602/manifest.json,本草
,合歓譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06402/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15843/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11599/manifest.json,本草
,薔薇科　薔薇譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07642/manifest.json,本草
,漆樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05704/manifest.json,本草
,梧桐科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02981/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05904/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09247/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11529/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07154/manifest.json,本草
,雑,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01747/manifest.json,本草
,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13168/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02159/manifest.json,本草
,寄生科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12572/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14779/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08651/manifest.json,本草
,蔦科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08808/manifest.json,本草
,石南科　躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10261/manifest.json,本草
,檀香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12679/manifest.json,本草
,馬銭科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11682/manifest.json,本草
,馬銭科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11667/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12054/manifest.json,本草
,橙橘科　橘譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04004/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04709/manifest.json,本草
,狗骨科　秦皮譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11327/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04937/manifest.json,本草
,楊柳科　デロ楊譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16069/manifest.json,本草
,橙橘科　橘譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03459/manifest.json,本草
,橙橘科　橘譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03960/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09841/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09777/manifest.json,本草
,棕櫚科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16713/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14239/manifest.json,本草
,茅荑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14589/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04722/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07294/manifest.json,本草
,衛矛科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04604/manifest.json,本草
,衛矛科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04532/manifest.json,本草
,楊柳科　柳譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15474/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14171/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09687/manifest.json,本草
,魚譜　サ至ス,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01060/manifest.json,本草
,茄科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11730/manifest.json,本草
,漆樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05690/manifest.json,本草
,寄生科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12552/manifest.json,本草
,柿樹科　柿譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10620/manifest.json,本草
,胡桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13891/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05979/manifest.json,本草
,玄参科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11755/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14201/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04891/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07287/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13554/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15128/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08359/manifest.json,本草
,寄生科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12528/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01646/manifest.json,本草
,蟲譜図説二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01908/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06173/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06186/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08038/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13720/manifest.json,本草
,馬銭科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11679/manifest.json,本草
,茄科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11725/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12093/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15023/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16150/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16442/manifest.json,本草
,瑞香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12285/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08634/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04745/manifest.json,本草
,酢槳科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03183/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05123/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05418/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02152/manifest.json,本草
,茄科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11714/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09195/manifest.json,本草
,忍冬科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09522/manifest.json,本草
,蘇鉄科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15214/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16452/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16447/manifest.json,本草
,茅荑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14583/manifest.json,本草
,薔薇科　薔薇譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07490/manifest.json,本草
,ウハミヅ桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07433/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03378/manifest.json,本草
,忍冬科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09538/manifest.json,本草
,梅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06631/manifest.json,本草
,石榴科　桃金嬢科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09061/manifest.json,本草
,橙橘科　枸橘譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03444/manifest.json,本草
,漆樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05651/manifest.json,本草
